timestamp,density,viscosity,diameter,length,velocity,is_anomaly,reynolds_number,friction_factor,expected_pressure_drop,actual_pressure_drop
2026-06-09 22:14:50.827177,996.7097604907898,0.0009882689715021292,0.5,1000.0,2.0289183673118725,0,1023123.6628147158,0.009948427573394014,40818.05449831904,40664.08240726663
2026-06-09 22:19:50.827177,998.7227912110168,0.0010019118997480014,0.5,1000.0,1.8821076508701675,0,938058.4295432774,0.010166676442228115,35967.71789124892,35987.22265226483
2026-06-09 22:24:50.827177,1001.0760731329319,0.0009275704292683228,0.5,1000.0,1.978033054764904,0,1067391.4888345243,0.009843635887865314,38555.79938623593,38663.21584405522
2026-06-09 22:29:50.827177,997.9283479217801,0.0009850161675996607,0.5,1000.0,2.06095260452086,0,1043984.4011831933,0.009898353789392305,41956.41196727838,42035.6283142028
2026-06-09 22:34:50.827177,1001.129287311628,0.0009974897691479127,0.5,1000.0,1.8444626266158757,0,925596.2376607945,0.010200725940239644,34742.491964066445,34791.613470145014
2026-06-09 22:39:50.827177,992.7605097918205,0.0011310396545514989,0.5,1000.0,2.020084509311571,0,886556.0633601116,0.010311216929464184,41772.79106561487,41931.321004935
2026-06-09 22:44:50.827177,999.6438050087504,0.0009444016487112918,0.5,1000.0,2.0100791072644806,0,1063828.6844884201,0.009851867238888971,39791.48332025112,39769.52158354305
2026-06-09 22:49:50.827177,998.1740941364764,0.001073208861937622,0.5,1000.0,2.0041287455587438,0,932003.7627714097,0.010183148061509254,40826.259076013026,40673.78646115135
2026-06-09 22:54:50.827177,997.4019852990683,0.0010498429386732904,0.5,1000.0,2.1037158898658244,0,999316.3395035901,0.010007157329977987,44172.820513222214,44186.34120177941
2026-06-09 22:59:50.827177,998.183521553071,0.001014031820224507,0.5,1000.0,2.033443851484852,0,1000831.5834241782,0.010003367506335903,41287.7285032104,41275.152272154926
2026-06-09 23:04:50.827177,994.0248621707982,0.0010879310242097567,0.5,1000.0,2.1478071898356443,0,981208.228433697,0.010053011501787949,46098.20448992244,45886.622432818454
2026-06-09 23:09:50.827177,997.5606562243249,0.0010186052736303431,0.5,1000.0,1.9006410484405964,0,930686.6853201468,0.010186748865946043,36709.216981698155,36596.70685564732
2026-06-09 23:14:50.827177,998.7142251430234,0.0010194579597833965,0.5,1000.0,2.0135924567218346,0,986310.1321981244,0.010039985860409332,40655.32977176417,40530.067168132475
2026-06-09 23:19:50.827177,1000.955788089483,0.0009973439673491228,0.5,1000.0,2.008446678638995,0,1007860.0732885698,0.00998588165028596,40320.12989196432,40238.67659941304
2026-06-09 23:24:50.827177,996.9634595634527,0.0010611784441209313,0.5,1000.0,1.893074550624492,0,889259.5602832672,0.010303371025484695,36812.389991756674,36777.27256534681
2026-06-09 23:29:50.827177,996.3830127942136,0.0010548234616905442,0.5,1000.0,2.0956295002091347,0,989762.6052857864,0.010031219057497327,43894.391810437985,43863.104414317546
2026-06-09 23:34:50.827177,996.996485912831,0.0009687161356251894,0.5,1000.0,2.2324673305852816,0,1148820.5892597542,0.00966436718892306,48021.67168896965,47943.79121610931
2026-06-09 23:39:50.827177,999.8308042354041,0.0009340376402700617,0.5,1000.0,1.9982993925516168,0,1069529.3222767366,0.009838713197581488,39281.30673331415,39155.912879190786
2026-06-09 23:44:50.827177,998.6575022193193,0.000989850968130217,0.5,1000.0,2.0505021088273767,0,1034372.536991654,0.00992126910212918,41658.55858123504,41696.30375211095
2026-06-09 23:49:50.827177,996.940479592466,0.0009599980717801176,0.5,1000.0,1.039846953007916,1,539931.0428364688,0.011672177960712777,12582.298322290706,29121.97609949311
2026-06-09 23:54:50.827177,999.0265348662267,0.0009968237712692323,0.5,1000.0,1.9286415330092823,0,966451.7055346941,0.010091167980395376,37499.15566025592,37513.82281012162
2026-06-09 23:59:50.827177,998.1941550986961,0.001061871906734207,0.5,1000.0,1.8179239722197984,0,854453.852661262,0.010406730831497214,34330.55127927691,34508.45240121033
2026-06-10 00:04:50.827177,999.9372899810658,0.0009771349172456604,0.5,1000.0,1.9294226516904636,0,987223.7822581056,0.010037662117025305,37364.57810802029,37380.865513374265
2026-06-10 00:09:50.827177,996.5958938122453,0.0009978588309344212,0.5,1000.0,1.8608041619048268,0,929224.5202693215,0.010190753798800422,35166.30515800504,35129.639380776985
2026-06-10 00:14:50.827177,997.3446757068044,0.0010029011367404198,0.5,1000.0,1.3291665890519535,1,660901.2454741357,0.011096916860287118,19552.68653342946,63689.19923240446
2026-06-10 00:19:50.827177,997.2157836937357,0.0010424215441102642,0.5,1000.0,1.9884890306076761,0,951128.0048976424,0.01013156960743915,39949.58530155283,39959.467223670785
2026-06-10 00:24:50.827177,995.0729701037358,0.0008876555333007698,0.5,1000.0,1.965408067095283,0,1101623.5292974147,0.009766257571014313,37539.5076156751,37601.08695049624
2026-06-10 00:29:50.827177,998.5922405541291,0.0009696649852617352,0.5,1000.0,2.0889153824787807,0,1075616.178692076,0.00982476436920739,42810.67016601938,42806.19812333512
2026-06-10 00:34:50.827177,998.5221105443597,0.0010105641846139737,0.5,1000.0,1.3012802081618793,1,642886.9534693366,0.011173849606661682,18893.053596289537,45590.794403842694
2026-06-10 00:39:50.827177,998.0102269132849,0.001060003947821343,0.5,1000.0,1.9233135961995447,0,905414.8536492201,0.01025709956211155,37866.901168379605,37823.226356054685
2026-06-10 00:44:50.827177,997.5308257332497,0.0009754048776246897,0.5,1000.0,2.0068072269248622,0,1026164.680987002,0.009941048877622635,39936.485833054176,39936.63515059052
2026-06-10 00:49:50.827177,995.1692585158992,0.0009061723646979063,0.5,1000.0,2.102876899142348,0,1154702.1990498244,0.009652036967594722,42476.001630117746,42606.42178668291
2026-06-10 00:54:50.827177,997.1587093544692,0.001030985572298307,0.5,1000.0,2.0501685045168787,0,991451.0129205376,0.010026945620529647,42025.41988856159,41946.830323966955
2026-06-10 00:59:50.827177,997.3145709669465,0.0009682318805587186,0.5,1000.0,0.8205440171462676,1,422595.310509452,0.01240952923360886,8332.805352395695,19515.338528287783
2026-06-10 01:04:50.827177,996.3954454615567,0.000940516667045482,0.5,1000.0,2.007811773523602,0,1063550.7995661404,0.009852510700669363,39575.33884691127,39581.77656756734
2026-06-10 01:09:50.827177,997.677428576668,0.0009687827305143389,0.5,1000.0,2.0400235855526776,0,1050434.4374457374,0.009883123833497542,41035.03053323619,41121.65422538706
2026-06-10 01:14:50.827177,998.8081017136291,0.0009907737321172075,0.5,1000.0,2.0201652905129253,0,1018273.5944427917,0.009960252639560201,40600.01749969563,40560.67520555539
2026-06-10 01:19:50.827177,1001.772371802421,0.0009697627667730893,0.5,1000.0,1.8970027725223064,0,979809.2027542741,0.01005659814313082,36254.01227796141,36492.31722666515
2026-06-10 01:24:50.827177,998.3491556256637,0.0008897216971450466,0.5,1000.0,2.004607922163315,0,1124676.757279305,0.00971582189166784,38978.11965454115,39192.869461140115
2026-06-10 01:29:50.827177,998.5151007814455,0.0010448533098443567,0.5,1000.0,1.8926311341082247,0,904347.4092538821,0.010260124959307802,36697.73391479989,36690.48664334499
2026-06-10 01:34:50.827177,997.8511081684677,0.001063743752063936,0.5,1000.0,2.0081082542900823,0,941858.9030383176,0.010156405055572361,40867.681452861376,40886.3527685447
2026-06-10 01:39:50.827177,994.1624575694019,0.0010325760995669752,0.5,1000.0,1.9519352058511759,0,939659.8962919214,0.01016234189243861,38493.01732890363,38629.890476324494
2026-06-10 01:44:50.827177,997.9469722491016,0.0009431157164787591,0.5,1000.0,2.253938162278286,0,1192489.2806793656,0.009574648820696769,48541.6251691683,48532.641696455285
2026-06-10 01:49:50.827177,998.1204604198821,0.000989925423302624,0.5,1000.0,1.9960105616248287,0,1006267.2065362645,0.009989831084763976,39725.26226820103,39644.85341647568
2026-06-10 01:54:50.827177,1002.9264842249705,0.0009996739342385272,0.5,1000.0,1.859576043373841,0,932813.1901080983,0.010180938293798852,35308.94897124968,35397.8421618732
2026-06-10 01:59:50.827177,997.6152780704377,0.0010299397194780955,0.5,1000.0,1.9865819789323076,0,962116.760739425,0.010102515599533027,39774.58017138609,39821.02145562962
2026-06-10 02:04:50.827177,998.6030946846672,0.001033417024435904,0.5,1000.0,2.051935874563789,0,991404.9536547861,0.010027062077913049,42159.37657132812,42078.64209012654
2026-06-10 02:09:50.827177,997.9305764605895,0.0009632913100610752,0.5,1000.0,2.167336394615252,0,1122636.1304584404,0.009720234021752672,45564.824126097454,45592.74054312243
2026-06-10 02:14:50.827177,995.6626439247609,0.0010040997778206781,0.5,1000.0,1.941054760006128,0,962372.3443824885,0.010101844784607723,37895.573138219035,37879.567086358205
2026-06-10 02:19:50.827177,1000.28564562903,0.001022864020230762,0.5,1000.0,1.8417572025976359,0,900551.4203523683,0.010270919986319892,34849.627182010554,34811.11761287632
2026-06-10 02:24:50.827177,999.5038660653736,0.0010727911161073384,0.5,1000.0,2.081683701143098,0,969737.2004568418,0.01008260981440996,43670.375156889,43591.791194055615
2026-06-10 02:29:50.827177,999.5820638940861,0.0010352253269912362,0.5,1000.0,1.8619401294100348,0,898916.3561193766,0.010275587320227842,35608.73397870079,35620.874289863044
2026-06-10 02:34:50.827177,996.1812250904105,0.001039452834368776,0.5,1000.0,1.9563844558492516,0,937470.8498242018,0.010168269112907084,38769.82058045583,38743.234843766884
2026-06-10 02:39:50.827177,1000.8055886218722,0.001004191331396468,0.5,1000.0,1.9742379514489006,0,983790.7942960388,0.01004640741438573,39188.57760689216,39217.04826456804
2026-06-10 02:44:50.827177,995.1962978744154,0.0010705229572601752,0.5,1000.0,1.0894174539583317,1,506380.6477321568,0.011860887859763858,14009.241099716237,28334.70668882192
2026-06-10 02:49:50.827177,999.1737141876006,0.0010204881397979748,0.5,1000.0,2.0689164457074334,0,1012852.0111025242,0.00997355475125525,42655.68101570658,42678.837652649665
2026-06-10 02:54:50.827177,1002.38091125162,0.0009569456044913215,0.5,1000.0,1.9316365717713613,0,1011674.8631957857,0.00997645470218289,37312.97363524672,37337.84209518436
2026-06-10 02:59:50.827177,996.0189273497386,0.0010701684985062595,0.5,1000.0,1.9726270747833239,0,917974.0881128388,0.010221835067934618,39617.442828188825,39563.32512137208
2026-06-10 03:04:50.827177,996.8674045407945,0.0010348951636269515,0.5,1000.0,1.9985729647050612,0,962567.1827127717,0.010101333553801368,40221.301941849575,40338.73754330106
2026-06-10 03:09:50.827177,998.1993027301753,0.0009778477989435758,0.5,1000.0,2.014959795751879,0,1028448.1211297999,0.009935526305784885,40266.22444637645,40181.37151427857
2026-06-10 03:14:50.827177,996.9930486917676,0.0009760253516300379,0.5,1000.0,2.009782717470792,0,1026479.1766693512,0.009940287348238847,40030.34046396059,39869.14126377978
2026-06-10 03:19:50.827177,994.8986731378677,0.0010148287772570382,0.5,1000.0,1.0358519082725188,1,507754.4666663669,0.011852856777513522,12653.108416585856,23477.540062395376
2026-06-10 03:24:50.827177,998.137125949612,0.0010231592397633793,0.5,1000.0,2.084383950964174,0,1016704.4020792032,0.009964093607109085,43209.91874114623,43313.34513228952
2026-06-10 03:29:50.827177,995.8753925725478,0.0010098646132815604,0.5,1000.0,2.0392634115650967,0,1005507.1857364912,0.009991718273737528,41380.128593756715,41426.01837577654
2026-06-10 03:34:50.827177,998.9471848612703,0.0010155654336721442,0.5,1000.0,2.0453585523509217,0,1005944.6196957143,0.009990631874520118,41751.721430830235,41882.91569312344
2026-06-10 03:39:50.827177,996.1611515315324,0.001084997868728819,0.5,1000.0,1.8417776833253523,0,845488.9317137554,0.010434208078873913,35258.473591513146,35126.16843899648
2026-06-10 03:44:50.827177,1001.0998688100351,0.0010535771576117444,0.5,1000.0,2.005022769916568,0,952577.6149487747,0.010127712910192798,40759.364532702646,40991.386354729395
2026-06-10 03:49:50.827177,996.4334934153276,0.0010095317795632513,0.5,1000.0,2.0479507548001608,0,1010689.6911313261,0.009978884956978549,41703.19720101268,41674.82878248864
2026-06-10 03:54:50.827177,997.3558769675886,0.001047065529038374,0.5,1000.0,2.072894119457045,0,987241.521679523,0.01003761702585099,43016.494083117046,42840.459736272904
2026-06-10 03:59:50.827177,999.6270344347394,0.0009483738048236231,0.5,1000.0,1.9307649225766206,0,1017554.8944568501,0.009962010907897539,37123.06331432502,37342.64163102259
2026-06-10 04:04:50.827177,995.5382713671321,0.0010198963524973405,0.5,1000.0,1.9340960725111356,0,943952.1261013218,0.010150769885526077,37801.84777033542,37670.837544181486
2026-06-10 04:09:50.827177,998.4549198692083,0.0010904653174866556,0.5,1000.0,1.9425899324716402,0,889339.8278063245,0.010303138534473318,38820.4234162237,38780.633844871976
2026-06-10 04:14:50.827177,1000.6142855085649,0.0009890977052303812,0.5,1000.0,2.053641389989134,0,1038776.5037106037,0.0099107368615998,41823.64327790626,41803.06805386229
2026-06-10 04:19:50.827177,994.7850335308775,0.0009576183035690458,0.5,1000.0,2.103388105492421,0,1092512.0161406042,0.009786556759626256,43072.2926849717,43116.70099922173
2026-06-10 04:24:50.827177,998.3692677170646,0.000967395555570347,0.5,1000.0,1.9592539892708398,0,1010992.3284621837,0.009978138086282584,38240.37945741409,38161.249109820754
2026-06-10 04:29:50.827177,998.5197655884969,0.0009455183481328806,0.5,1000.0,2.090796231362705,0,1103998.3343296268,0.00976100129270798,42606.36206300101,42710.29338587859
2026-06-10 04:34:50.827177,999.5636457435546,0.0009607619045936148,0.5,1000.0,2.0123479809164593,0,1046809.7635284327,0.00989166805062259,40039.26999155157,40114.63360850264
2026-06-10 04:39:50.827177,995.5260985782438,0.0009814745950704985,0.5,1000.0,1.9875714222837564,0,1008013.4695333771,0.009985501723773502,39270.64445652115,39272.5511384992
2026-06-10 04:44:50.827177,995.3590867738315,0.000929721649041068,0.5,1000.0,1.9788615770182032,0,1059283.6330014605,0.009862418090277521,38440.94247078745,38573.3754142336
2026-06-10 04:49:50.827177,999.0438831312338,0.0010007809166974802,0.5,1000.0,2.074661136460216,0,1035530.0962324451,0.009918495335801223,42650.55645769843,42643.77078561462
2026-06-10 04:54:50.827177,998.5939693464663,0.0010451138586893324,0.5,1000.0,0.8954806388990648,1,427810.59605915175,0.012371535069709989,9906.606903446216,24582.201436865194
2026-06-10 04:59:50.827177,998.5009857006918,0.000954612190992654,0.5,1000.0,2.2275825427647638,0,1164998.4075561562,0.00963063984389035,47716.79342028047,47916.60369694635
2026-06-10 05:04:50.827177,998.692896418994,0.0010759641961820884,0.5,1000.0,1.9147775357002677,0,888633.0650740837,0.01030518654050795,37733.271960410166,37762.84556463915
2026-06-10 05:09:50.827177,996.639950556843,0.0010255396044263798,0.5,1000.0,2.0518101702029976,0,996995.1320051341,0.010012976926024507,42012.24250394869,41913.67736566943
2026-06-10 05:14:50.827177,998.464507394322,0.001051529029281203,0.5,1000.0,1.9470798990188487,0,924411.0804816149,0.010203993873701436,38625.16674727545,38540.13981925577
2026-06-10 05:19:50.827177,998.5861449465974,0.0009671082723073932,0.5,1000.0,1.9130713013011356,0,987669.4008709015,0.010036529722405279,36680.177162941145,36682.07297700642
2026-06-10 05:24:50.827177,996.5712971639473,0.0010427262613533308,0.5,1000.0,1.998913286296503,0,955216.9540917219,0.010120709733946898,40300.204806128604,40060.40497854237
2026-06-10 05:29:50.827177,1001.7315490222895,0.0009454033049802344,0.5,1000.0,2.0137352479407036,0,1066857.9846368316,0.009844866285118685,39991.33642348533,39928.03747696382
2026-06-10 05:34:50.827177,998.9476658418236,0.0010445123750418255,0.5,1000.0,2.291817355506009,0,1095920.762895142,0.009778937852220915,51309.103959865795,51299.064561019106
2026-06-10 05:39:50.827177,995.6173930055947,0.0010085919669896766,0.5,1000.0,1.98158541843168,0,978047.1057118004,0.010061124699643506,39333.682001024456,39316.962248992684
